392586590192537600	#nswfires #NSWRFS #Blaxland MT riverview nous est probablement mieux préparé que jamais pour un incendie. Risque réduit la semaine dernière	Caution and advice	Related and informative	fr	ABF	4	2	2	143	23	3	1
390171778376400898	RT @Vixi_Darling: Laffy !! #RedOctober	Not labeled	Not related	fr	ABF	4	1	0	38	4	1	0
329506720076427264	US Headline: Le Bangladesh s&#39;effondre avec le péage 400 http://t.co/y0080qPuxA	Affected individuals	Related and informative	fr	SVR	5	0	0	83	16	0	1
327060274836287490	RT @STcom: PHOTOS: 87 morts dans une usine de confection de vêtements #Bangladesh http://t.co/WNe42ReRNq http://t.co/ddlFhM7x01	Affected individuals	Related and informative	fr	SVR	9	1	0	128	22	1	1
332261878682226688	RT @moftasa: 804 personnes ont été tuées dans l’effondrement de l’usine du Bangladesh. Probablement l&#39;une des plus grandes catastrophes industrielles de tous les temps. http: //t....	Affected individuals	Related and informative	fr	SVR	9	1	0	193	31	0	1
324954805527273473	So horrible - Des sauveteurs d&#39;explosion d&#39;usines d&#39;engrais à la recherche de survivants et de personnes disparues - ABC News http://t.co/qWYlqu8q2G (via @ABC)	Affected individuals	Related and informative	fr	WTX	8	1	0	172	29	0	1
329613477691932673	RT @htTweets: 500 personnes sont mortes au Bangladesh, l&#39;effondrement d&#39;un bâtiment alors que le pape claque le «travail forcé» http://t.co/1xDsAQTA5b #ht	Affected individuals	Related and informative	fr	SVR	8	1	1	166	29	1	1
232865178616737793	Le sexe #rescueph pourrait être sympa à ce jour! http://t.co/RJGAm4ez	Not labeled	Not related	fr	PHF	3	2	0	71	12	1	0
358290580062760960	Oh Paul, tu as toujours été mon Beatle préféré. :-)) # LacMégantic http://t.co/MbZqhZw1KO	Not labeled	Not related	fr	LAM	6	0	1	95	17	1	0
243367657112481792	RT @latercera: Shoa publie les heures estimées d’arrivée sur la côte du tsunami au Chili suite à un séisme de 7,6º Richter au Costa Rica http: / ...	Caution and advice	Related and informative	fr	COS	12	2	1	156	31	0	1
392030903632818176	RT @smh: La zone entière de Blue Mountains ainsi que Penrith et Richmond risquent de brûler au cours des prochains jours. #nswfires	Caution and advice	Related and informative	fr	ABF	9	2	0	133	24	1	1
332941863424233476	RT @ ELDEBATE: Au cas où vous ne découvririez pas: «L&#39;étreinte de la mort» fait bouger le monde http://t.co/3H73gNj5bd # Photography #Bangladesh http: //t.co ...	Not labeled	Not applicable	fr	SVR	8	3	2	170	29	2	0
305916691907489792	Russian Meteor Pieces 2013 Crumb Boss TV: Toutes les recettes sur http://t.co/Bz1Nksu4AU Consultez le lien ci-dessous f ...	Other Useful Information	Related and informative	fr	RUS	10	1	0	123	21	0	1
326399864885899264	Ils portent des accusations contre Tsarnaev. Il sera accusé de terrorisme et pourrait encourir la peine de mort || http://t.co/QMBTml4w7y	Not labeled	Not applicable	fr	BOB	7	3	2	138	22	0	0
243868972875927552	US #USGS #alert】 M 1.6, Californie centrale: 07 septembre 2012 00:26:08 GMT http://t.co/jP1z9llB #earthquake #tsunami #prayfromjapan	Not labeled	Not related	fr	COS	9	0	0	134	22	5	0
239548072206692352	RT @webarticulista: Ce n&#39;est pas la première fois que Chávez prend du temps à paraître. Ce n&#39;est pas la peur, c&#39;est le style purement castriste. Faites-vous souhaiter, priez. #Amuay	Not labeled	Not related	fr	VNZ	11	5	4	197	38	1	0
243010205917523968	RT @garciabanchs: Chávez ne fait pas confiance aux universités les plus qualifiées pour remplacer les ouvriers bootés #Amuay (O&#39;Donnell http://t.co/TL ...	Not labeled	Not related	fr	VNZ	8	4	0	162	29	1	0
302555741569572866	#RussianMeteor Lol. Pris en flagrant délit! http://t.co/fWTvnIt4	Not labeled	Not applicable	fr	RUS	3	1	0	65	11	1	0
370006776902451200	Habagat, #MaringPH se rapproche	Not labeled	Not applicable	fr	MNL	1	1	2	31	4	1	0
246829379785736193	#Earthquake Magnitude ML 2.6Région ILES CANARIES, REGION ESPAGNE Heure de sortie 2012-09-15 03: 50: 39.2 UTCLocation ... http://t.co/Yqm6gfeB	Not labeled	Not related	fr	COS	8	0	0	142	25	1	0
210207724561108993	RT @reporterremoto: #terremoto M 5.0, Îles Salomon http://t.co/2hbpeAgs #earthquake	Not labeled	Not related	fr	ITL	9	0	0	84	13	2	0
402786990698926080	Alluvion Sardaigne 2013, vidéo. Aujourd&#39;hui il pleut encore: dans les écoles fermées de Bonorva http://t.co/oyoFWGinvy #ForzaSardegna #allertameteoSAR #maltempo	Infrastructure and utilities	Related and informative	fr	SAR	10	1	1	167	25	3	1
324727587509239809	RT @jessicadpeters: Après avoir vu des nouvelles sur l&#39;explosion de West, @ SusanPeters85 appelle ses amis les plus proches et va à l&#39;hôpital. Tellement reconnaissant ...	Affected individuals	Related - but not informative	fr	WTX	7	4	0	181	29	0	1
